part;var;de;en

;msg_not_configured;"Um den Inhalt dieses Ordners anzuzeigen, müssen zuerst gültige Basis-URI, Benutzername und Passwort konfiguriert werden";"The credentials for the connection have to be configured properly to view this folder's content."
